"id","x_personality"
"snorreid","{""orientation"": ""heterosexual"", ""sexFantasies"": [""public sex in a tavern"", ""being watched by others while having sex"", ""sex with a fellow Nord warrior""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""rough sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""assertive"", ""inhibited""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""standing""]}"
"swanhvir","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in an abandoned mine"", ""being dominated by a strong partner"", ""having a threesome with coworkers""], ""sexualBehavior"": [""nipple play"", ""cum tasting"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""submissive"", ""adventurous"", ""playful""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""reverse cowgirl""]}"
"talen-jei","{""orientation"": ""homosexual"", ""sexFantasies"": [""making love in an exotic, seaside location"", ""having a threesome with Keerava and a close friend"", ""being dominated by Keerava in bed""], ""sexualBehavior"": [""nipple play"", ""rimming"", ""cum play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sensual whispering"", ""sexPersonalityTraits"": [""passionate"", ""adventurous"", ""devoted""], ""preferredSexPositions"": [""man on top"", ""side by side"", ""oral sex""]}"
"thorgar","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being watched by others while having sex"", ""sex in a forbidden place"", ""rough sex with a powerful woman""], ""sexualBehavior"": [""threesome"", ""outdoor sex"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""aggressive"", ""dominant""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""cowgirl""]}"
"sylgja","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in a mine"", ""sex outdoors"", ""roleplay as a couple""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""affectionate"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""spooning""]}"
"thorek","{""orientation"": ""homosexual"", ""sexFantasies"": [""anal humiliation"", ""public sex in a temple"", ""group sex with fellow priests""], ""sexualBehavior"": [""cum play"", ""rimming"", ""cock worship""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""dominant"", ""aggressive"", ""sadistic""], ""preferredSexPositions"": [""dominant missionary"", ""standing fuck"", ""anal""]}"
"taarie","{""orientation"": ""heterosexual"", ""sexFantasies"": [""romantic getaway"", ""candlelit dinner sex"", ""erotic photography""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""slow and sensual""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""classy"", ""passionate"", ""adventurous"", ""discerning""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""doggy style""]}"
"thorald_gray-mane","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being tied up and dominated by a strong woman"", ""having sex in a secluded outdoor location""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""rough sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""assertive"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""from behind""]}"
"xander","{""orientation"": ""heterosexual"", ""sexFantasies"": [""having sex on a luxurious ship"", ""being with a high-society woman"", ""engaging in a threesome with two women""], ""sexualBehavior"": [""breast play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""confident"", ""adventurous"", ""flirtatious""], ""preferredSexPositions"": [""standing"", ""bent over"", ""on top""]}"
"thonar_silver-blood","{""orientation"": ""heterosexual"", ""sexFantasies"": [""having sex with a married woman"", ""being watched during sex"", ""sex with multiple partners""], ""sexualBehavior"": [""threesome"", ""facials"", ""spanking"", ""hair pulling""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominating"", ""rough"", ""demanding""], ""preferredSexPositions"": [""doggy style"", ""standing"", ""rough anal""]}"
"vigilant_tolan","{""orientation"": ""heterosexual"", ""sexFantasies"": [""rough sex in a secluded cave"", ""sex with a mysterious woman in a dark alley"", ""punishing a vampire's lover""], ""sexualBehavior"": [""breast play"", ""public sex"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""dominant"", ""assertive"", ""passionate""], ""preferredSexPositions"": [""missionary"", ""standing""]}"
"vahlok_the_jailor","{""orientation"": ""homosexual"", ""sexFantasies"": [""dominating a younger Nord warrior"", ""being worshipped as a powerful dragon priest"", ""having a threesome with two muscular Nord warriors""], ""sexualBehavior"": [""receiving blowjobs"", ""nipple play"", ""spanking""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""dominant"", ""assertive"", ""controlling"", ""passionate""], ""preferredSexPositions"": [""dominant missionary"", ""standing from behind"", ""holding down""]}"
"visiting_advisor","{""orientation"": ""bisexual"", ""sexFantasies"": [""forcing a Nord warrior to submit"", ""having sex with a follower of Dibella in the temple"", ""indulging in a dark and violent orgy""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""seductive"", ""deceptive""], ""preferredSexPositions"": [""dominant missionary"", ""standing from behind"", ""bent over""]}"
"thaena","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being taken by a strong Nord warrior"", ""sex in the great hall of Winterhold"", ""being watched by her husband while with another""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""breathless gasps"", ""sexPersonalityTraits"": [""passionate"", ""possessive"", ""adventurous""], ""preferredSexPositions"": [""missionary"", ""standing"", ""bent over""]}"
"sven","{""orientation"": ""heterosexual"", ""sexFantasies"": [""love triangle"", ""wooded glade encounter"", ""Epic Performance""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""adventurous"", ""flirtatious"", ""charismatic""], ""preferredSexPositions"": [""missionary"", ""standing"", ""doggy style""]}"
"talvas_fathryon","{""orientation"": ""bisexual"", ""sexFantasies"": [""BDSM roleplay with Neloth"", ""sex in the Tel Mithryn laboratory"", ""public sex in a secluded area""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""submissive talk"", ""sexPersonalityTraits"": [""subservient"", ""eager to please"", ""sexually insecure""], ""preferredSexPositions"": [""doggy style"", ""standing sex"", ""missionary""]}"
"taron_dreth","{""orientation"": ""heterosexual"", ""sexFantasies"": [""humiliating a rival in public"", ""controlling a submissive partner"", ""exhibiting in a high-risk location""], ""sexualBehavior"": [""nipple play"", ""public sex"", ""voyeurism""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""selfish""], ""preferredSexPositions"": [""missionary"", ""dominant""]}"
"sulla_trebatius","{""orientation"": ""heterosexual"", ""sexFantasies"": [""having sex in a Dwemer ruin"", ""being watched by his crew members"", ""dominating a female partner""], ""sexualBehavior"": [""threesomes"", ""voyeurism"", ""facials""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""aggressive"", ""controlling""], ""preferredSexPositions"": [""dominant missionary"", ""standing from behind"", ""tabletop""]}"
"telrav","{""orientation"": ""heterosexual"", ""sexFantasies"": [""threesomes"", ""sex with a stranger"", ""outdoor sex""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""cuckolding""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""dominant"", ""kinky"", ""reckless"", ""exhibitionistic""], ""preferredSexPositions"": [""doggie style"", ""standing sex"", ""bent over""]}"
"thongvor_silver-blood","{""orientation"": ""heterosexual"", ""sexFantasies"": [""conquering a rival clan's women"", ""defiling an Imperial's wife"", ""forcing an elf to submit""], ""sexualBehavior"": [""aggressive thrusting"", ""rough nipple play"", ""fist pumping""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""rough"", ""controlling""], ""preferredSexPositions"": [""missionary"", ""standing"", ""bending over""]}"
"voada","{""orientation"": ""heterosexual"", ""sexFantasies"": [""outdoor sex"", ""sex in a secluded forest glade"", ""romantic sex by a campfire""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""submissive"", ""playful"", ""passionate""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""spooning""]}"
"svana_far-shield","{""orientation"": ""heterosexual"", ""sexFantasies"": [""outdoor sex on a secret mountain overlook"", ""getting rescued from bandits by Sibbi Black-Briar and having passionate sex"", ""having a private, intimate dinner with Sibbi Black-Briar at the Frogiery""], ""sexualBehavior"": [""nipple play"", ""light bondage""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sweet talk"", ""sexPersonalityTraits"": [""passionate"", ""emotional"", ""romantic""], ""preferredSexPositions"": [""missionary"", ""cowgirl"", ""romantic spooning""]}"
"agent_sanyon","{""orientation"": ""homosexual"", ""sexFantasies"": [""submissive Altmer"", ""multiple partners"", ""public sex""], ""sexualBehavior"": [""rimming"", ""fingering"", ""cum play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""dominant"", ""assertive"", ""disciplined""], ""preferredSexPositions"": [""missionary"", ""standing doggystyle""]}"
"vendil_severin","{""orientation"": ""bisexual"", ""sexFantasies"": [""being watched by others during sex"", ""having sex with multiple partners at once"", ""engaging in rough sex with a willing partner""], ""sexualBehavior"": [""nipple play"", ""threesomes"", ""public sex""], ""relationshipStyle"": ""polyamorous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""dominant"", ""adventurous"", ""kinky""], ""preferredSexPositions"": [""doggystyle"", ""missionary"", ""standing sex""]}"
"sybille_stentor","{""orientation"": ""bisexual"", ""sexFantasies"": [""being worshipped as a goddess"", ""group sex with multiple partners"", ""sex in a dark, abandoned castle"", ""rough, dominant sex""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""public sex"", ""outdoor sex"", ""voyeurism""], ""relationshipStyle"": ""polyamorous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""dominant"", ""seductive"", ""flirtatious"", ""expansive"", ""manipulative""], ""preferredSexPositions"": [""missionary"", ""standing"", ""bent over"", ""corporal"", ""table""]}"
"vigilant_adalvald","{""orientation"": ""heterosexual"", ""sexFantasies"": [""bondage"", ""submission"", ""forced sex""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""public sex""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dominant talk"", ""sexPersonalityTraits"": [""assertive"", ""passionate"", ""protective""], ""preferredSexPositions"": [""missionary"", ""doggie style""]}"
"suvaris_atheron","{""orientation"": ""heterosexual"", ""sexFantasies"": [""sex in a warehouse"", ""sex on a ship"", ""being in control""], ""sexualBehavior"": [""nipple play"", ""breast play"", ""facials""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""sultry seduction"", ""sexPersonalityTraits"": [""dominant"", ""assertive"", ""passionate""], ""preferredSexPositions"": [""missionary"", ""standing doggystyle"", ""reverse cowgirl""]}"
"vekel_the_man","{""orientation"": ""heterosexual"", ""sexFantasies"": [""threesome with Tonilia and another woman"", ""sex in a public place"", ""being watched by others during sex""], ""sexualBehavior"": [""cum play"", ""breast play"", ""nipple play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""passionate"", ""demanding"", ""possessive""], ""preferredSexPositions"": [""missionary"", ""doggy style"", ""standing""]}"
"vagrant","{""orientation"": ""bisexual"", ""sexFantasies"": [""rape fantasy"", ""sex with a powerful figure"", ""sex in a forbidden place""], ""sexualBehavior"": [""rough sex"", ""public sex"", ""outdoor sex"", ""oral fixation"", ""anal play""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""dominant"", ""rough"", ""detached""], ""preferredSexPositions"": [""doggie style"", ""missionary"", ""anal""]}"
"gul","{""orientation"": ""heterosexual"", ""sexFantasies"": [""being ravished by a powerful Orc warlord"", ""sex in a secluded mining cave"", ""forced to submit to a dominant partner""], ""sexualBehavior"": [""deepthroating"", ""rough sex"", ""scratching""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""teasing talk"", ""sexPersonalityTraits"": [""submissive"", ""passionate"", ""feisty""], ""preferredSexPositions"": [""missionary"", ""standing doggy"", ""lap dance""]}"
"verner_rock-chucker","{""orientation"": ""heterosexual"", ""sexFantasies"": [""rough sex in the mine"", ""sex in the woods"", ""threesome with a fellow Nord woman""], ""sexualBehavior"": [""nipple play"", ""breast play""], ""relationshipStyle"": ""monogamous"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""aggressive"", ""passionate"", ""adventurous"", ""protective""], ""preferredSexPositions"": [""missionary"", ""doggie style"", ""reverse cowgirl""]}"
"teldryn_sero","{""orientation"": ""bisexual"", ""sexFantasies"": [""public sex in a crowded tavern"", ""being watched by multiple partners during sex"", ""threesomes with a Nord and a Dunmeri woman""], ""sexualBehavior"": [""cum play"", ""nipple play"", ""breast play""], ""relationshipStyle"": ""open relationship"", ""speakStyleDuringSex"": ""dirty talk"", ""sexPersonalityTraits"": [""assertive"", ""dominant"", ""reserved""], ""preferredSexPositions"": [""standing doggystyle"", ""reverse cowgirl"", ""missionary with control""]}"
